https://pid.uba.uva.nl/ark:/88238/b1990032719190205131,gemaakt,apparatuur
https://pid.uba.uva.nl/ark:/88238/b1990031973440205131,gegraveerd,object
https://pid.uba.uva.nl/ark:/88238/b1990032028690205131,gemaakt,soort
https://pid.uba.uva.nl/ark:/88238/b1990032064460205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032100750205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032700200205131,tekening,ding
https://pid.uba.uva.nl/ark:/88238/b1990032786830205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990031986010205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032709380205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032727260205131,gemaakt,prent
https://pid.uba.uva.nl/ark:/88238/b1990031987900205131,gemaakt,wetenschap
https://pid.uba.uva.nl/ark:/88238/b1990032713240205131,tekening,object
https://pid.uba.uva.nl/ark:/88238/b1990032725600205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032098680205131,gemaakt,wetenschap
https://pid.uba.uva.nl/ark:/88238/b1990032702970205131,tekening,object
https://pid.uba.uva.nl/ark:/88238/b1990032116670205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990031986030205131,gemaakt,wetenschap
https://pid.uba.uva.nl/ark:/88238/b1990032062130205131,gemaakt,onderzoekscollectie
https://pid.uba.uva.nl/ark:/88238/b1990032256900205131,gemaakt,apparatuur
https://pid.uba.uva.nl/ark:/88238/b1990032510140205131,geschilderd,gebruiksvoorwerp
https://pid.uba.uva.nl/ark:/88238/b1990032714740205131,gemaakt,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990032733980205131,tekening,object
https://pid.uba.uva.nl/ark:/88238/b1990032712600205131,gemaakt,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990032726950205131,gemaakt,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990032759830205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990031978730205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990031984900205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032114120205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990032436690205131,geschilderd,ding
https://pid.uba.uva.nl/ark:/88238/b1990032686090205131,tekening,object
https://pid.uba.uva.nl/ark:/88238/b1990032531220205131,ets,ets
https://pid.uba.uva.nl/ark:/88238/b1990031974660205131,gemaakt,wiskundig
https://pid.uba.uva.nl/ark:/88238/b1990031970540205131,gemaakt,object
